Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Zack Wheeler","PHI",5,3,0,10,10,60.2,10.532967474506398,2.81868143683974,0.5934066182820505,0.24489795918367346,0.72695035,0.44,0.076923076,95.32530223540147,2.521978127698715,2.65,2.7308713511328895,3.0783617423594016,1.8451085090637207,"Zack Wheeler",10310,554430
"Dylan Cease","SDP",5,3,0,9,9,55,11.127272727272727,2.7818181818181817,0.4909090909090909,0.19327731092436976,0.65326633,0.358333333,0.049180327,97.0848647992228,2.4545454545454546,2.65,2.3446575815027413,3.1942890688776973,1.825237512588501,"Dylan Cease",18525,656302
"Tyler Glasnow","LAD",6,2,0,10,10,62,11.758064516129032,2.3225806451612905,0.8709677419354839,0.24817518248175183,0.75630252,0.44680851,0.127659574,96.47972994215291,2.903225806451613,2.55,2.5458306020306005,2.3531540803130597,1.7805705070495605,"Tyler Glasnow",14374,607192
"Ranger Suárez","PHI",8,0,0,9,9,59,8.847457627118644,1.5254237288135593,0.6101694915254238,0.2152777777777778,0.87264151,0.571428571,0.108108108,92.5339111328125,1.3728813559322033,2.3,2.7027469497616012,2.7027469711030947,1.7780598402023315,"Ranger Suarez",17277,624133
"Shota Imanaga","CHC",5,0,0,8,8,46.2,9.835714821718206,1.5428572269361893,0.578571460101071,0.2727272727272727,0.92964824,0.360655737,0.052631578,92.56761116293532,0.9642857668351182,2.59,2.2907614320638205,3.171649552522917,1.6191362142562866,"Shota Imanaga",33829,684007
"Hunter Greene","CIN",2,2,0,9,9,52.1,9.974522535348942,3.7834395823737363,0.5159235794146004,0.2846153846153846,0.74840764,0.358778625,0.05,98.05339056324111,3.267516002959136,2.65,3.20290888619716,4.068978837804504,1.5293556451797485,"Hunter Greene",22182,668881
"Chris Sale","ATL",6,1,0,8,8,49.2,11.053691841160914,1.4496645037588083,0.7248322518794041,0.2711864406779661,0.80188679,0.504132231,0.108108108,95.00019256161971,2.5369128815779147,2.57,2.4419119698792633,2.4419119952312407,1.489851474761963,"Chris Sale",10603,519242
"Logan Webb","SFG",4,4,0,10,10,59.1,7.129213635931414,2.5786517406560434,0.30337079301835806,0.3333333333333333,0.75757576,0.583783783,0.058823529,92.51810709635417,3.0337079301835805,4.84,2.9410825009208152,3.3082249516121287,1.2449702024459839,"Logan Webb",17995,657277
"Javier Assad","CHC",4,0,0,9,9,48.1,7.820689860921132,2.7931035217575473,0.37241380290100634,0.2462686567164179,0.87136929,0.458646616,0.037735849,92.39332932692308,1.4896552116040254,3.08,2.9195792061536974,3.92274795578941,1.2187533378601074,"Javier Assad",21741,665871
"Trevor Williams","WSN",4,0,0,8,8,41.2,6.9120004218750255,2.808000171386729,0.21600001318359455,0.25862068965517243,0.77464789,0.487179487,0.024390243,89.60497205010776,1.944000118652351,3.31,2.838475745742797,3.9093947635119592,1.1645687818527222,"Trevor Williams",16977,592866
"Brandon Pfaadt","ARI",1,3,0,9,9,54,8.5,1.6666666666666667,1,0.2838709677419355,0.63432836,0.398734177,0.092307692,93.00018201164875,4.166666666666667,3.06,3.3486979855431454,3.59594527375367,1.1279226541519165,"Brandon Pfaadt",27782,694297
"Nick Martinez","CIN",1,2,0,10,4,38.1,6.808695878027074,1.1739130824184612,0.46956523296738445,0.30952380952380953,0.61946903,0.325396825,0.035714285,92.64251063897358,4.22608709670646,3.24,2.839519232063077,4.214372441367164,1.1249372363090515,"Nick Martinez",12730,607259
"Cristopher Sánchez","PHI",2,3,0,8,8,42,8.357142857142858,3.857142857142857,0.21428571428571427,0.34375,0.68181818,0.59375,0.037037037,,3.4285714285714284,3.98,2.864571001416161,3.458522117244346,1.1163049936294556,"Cristopher Sanchez",20778,650911
"Aaron Nola","PHI",5,2,0,9,9,58,8.53448275862069,2.3275862068965516,1.0862068965517242,0.2645161290322581,0.78947368,0.440993788,0.129629629,91.83697539251207,3.103448275862069,3.61,3.5747516253898883,3.314267034520363,1.1132773160934448,"Aaron Nola",16149,605400
"Jake Irvin","WSN",2,4,0,9,9,50.2,6.750000338805366,1.598684290769692,0.7105263514531964,0.2792207792207792,0.61068702,0.442307692,0.072727272,94.7106206022351,3.9078949329925803,4.44,3.3041073511842227,3.8033961756334547,1.0911219120025635,"Jake Irvin",21504,663623
"MacKenzie Gore","WSN",2,4,0,8,8,40,11.475,2.925,0.675,0.39622641509433965,0.72183099,0.373831775,0.085714285,96.92856197033899,3.375,3.79,2.751475763320923,3.006205522827804,1.0788743495941162,"MacKenzie Gore",22201,669022
"Freddy Peralta","MIL",3,2,0,9,9,49.2,11.597316030070466,3.0805370704874675,1.0872483778191062,0.2920353982300885,0.72243346,0.353448275,0.125,94.6356893382353,4.1677854483065735,4.07,3.4486234308228805,3.2363978043778716,1.044779658317566,"Freddy Peralta",18679,642547
"Sonny Gray","STL",5,2,0,7,7,41.1,11.540322935668051,1.7419355374593284,1.0887097109120802,0.31313131313131315,0.73684211,0.401960784,0.138888888,93.2658050753546,3.0483871905538247,3.36,2.787766075481609,2.4392482216884233,1.0338703393936157,"Sonny Gray",12768,543243
"Jared Jones","PIT",3,4,0,9,9,53,10.69811320754717,1.1886792452830188,1.528301886792453,0.25396825396825395,0.85164835,0.392592592,0.157894736,97.62554166666666,2.8867924528301887,2.95,3.409494631245452,2.713421235922373,1.0306785106658936,"Jared Jones",27863,683003
"Hayden Wesneski","CHC",2,2,0,7,3,27,7.333333851378677,1.6666667844042449,0,0.25,0.73076923,0.481012658,0,94.37021053538604,2.000000141285094,2.77,2.163512732331804,3.464814157070559,1.024720549583435,"Hayden Wesneski",27581,669713
"Matt Strahm","PHI",2,0,0,18,0,18,14.50000153647545,0.5000000529819121,0,0.3333333333333333,0.84615385,0.277777777,0,93.52895806760205,1.0000001059638242,2.2,0.07091988398701599,1.3201692958613007,1.0243315696716309,"Matt Strahm",13799,621381
"Yoshinobu Yamamoto","LAD",4,1,0,9,9,47.2,10.006993540890223,1.8881119888472118,1.132867193308327,0.2682926829268293,0.76923077,0.457364341,0.127659574,95.73498233215548,3.20979038104026,3.44,3.231370873812435,2.980756643382383,1.0092095136642456,"Yoshinobu Yamamoto",33825,808967
"Yu Darvish","SDP",3,1,0,8,8,40.2,8.18852510224171,2.6557378709973114,0.4426229784995519,0.23636363636363636,0.7591623,0.351351351,0.045454545,94.4189311594203,2.4344263817475356,3.17,2.905164274071147,3.7864226734898154,1.0036230087280273,"Yu Darvish",13074,506433
"Reynaldo López","ATL",2,1,0,7,7,40.1,8.925620116103625,3.57024804644145,0.44628100580518126,0.25742574257425743,0.89805825,0.401960784,0.047619047,95.60617324963343,1.3388430174155437,3.71,2.9777154280525293,3.7965673990662756,0.9824792742729187,"Reynaldo Lopez",16400,625643
"Jeff Hoffman","PHI",2,0,3,20,0,20,12.150002317429031,3.1500006008149337,0,0.2727272727272727,0.78947368,0.409090909,0,96.73314453125,0.9000001716614097,2.03,1.4764754486083387,2.7413405853550095,0.9804660677909851,"Jeff Hoffman",17432,656546
"Nick Lodolo","CIN",3,2,0,6,6,35,11.057142857142857,2.3142857142857145,0.7714285714285715,0.25925925925925924,0.73170732,0.445783132,0.09090909,94.1242428897472,3.342857142857143,3.08,2.8979043347494944,3.1087151776467055,0.9673113226890564,"Nick Lodolo",26378,666157
"Ryan Helsley","STL",2,2,13,20,0,20,10.35,0.9,0.45,0.28,0.76923077,0.529411764,0.055555555,99.89427135836694,1.35,1.09,1.776475763320923,2.391340658813715,0.9295035600662231,"Ryan Helsley",18138,664854
"Jordan Hicks","SFG",3,1,0,9,9,48,7.3125,3,0.375,0.27205882352941174,0.76086957,0.562043795,0.054054054,97.16619551809211,2.4375,3.53,3.23064242998759,3.7723091228865093,0.8947141766548157,"Jordan Hicks",19618,663855
"Mitch Keller","PIT",4,3,0,9,9,55,8.345454545454546,2.618181818181818,0.9818181818181818,0.31875,0.73964497,0.414634146,0.122448979,94.60172991071428,3.9272727272727272,4.65,3.726475763320923,3.560382427546111,0.8364216685295105,"Mitch Keller",17594,656605
"Reed Garrett","NYM",5,0,1,15,0,22.2,14.69117811889403,4.367647548860387,0.397058868078217,0.325,0.85365854,0.414634146,0.0625,96.28704474954044,0.794117736156434,1.75,2.023534463103654,2.4420559967215185,0.8324871063232422,"Reed Garrett",16866,657585
"Sean Manaea","NYM",2,1,0,8,8,41.1,8.056451860749394,4.354838843648321,0.21774194218241605,0.28695652173913044,0.73260073,0.315789473,0.018518518,92.56485172193878,3.0483871905538247,4.01,3.247443508977821,4.769021629889615,0.8273038864135742,"Sean Manaea",15873,640455
"Ben Brown","CHC",1,1,0,10,4,33.1,9.720000926971524,3.240000308990508,0.540000051498418,0.3218390804597701,0.71428571,0.386363636,0.057142857,96.90512084960938,3.780000360488926,4.78,2.826475734710691,3.5221515124637603,0.7859013676643372,"Ben Brown",23590,676962
"Ryan Feltner","COL",1,4,0,9,9,49,7.714285714285714,2.5714285714285716,1.1020408163265305,0.34868421052631576,0.63063063,0.467948717,0.105263157,95.28731789368328,5.6938775510204085,3.74,3.9836186204637802,4.026641274502083,0.7572928667068481,"Ryan Feltner",21446,663372
"Hunter Harvey","WSN",2,1,0,20,0,22.1,10.477613431676243,2.4179107919252867,0.4029851319875478,0.2962962962962963,0.75221239,0.563636363,0.09090909,98.0615979210805,2.4179107919252867,3.03,2.3205054993458267,2.430630582206081,0.739944577217102,"Hunter Harvey",15507,640451
"Luis Severino","NYM",2,2,0,8,8,45,8.2,4,0.6,0.25,0.70075758,0.56,0.083333333,96.33211263020833,3,3.59,3.7042535410987005,3.961911225981183,0.7199804782867432,"Luis Severino",15890,622663
"Bryan Hudson","MIL",2,0,0,16,0,24.1,10.356165736494422,2.2191783721059477,0.3698630620176579,0.19230769230769232,0.96385542,0.471698113,0.058823529,91.9977512668919,0.7397261240353158,1.86,2.2223660561666483,2.6699781339751363,0.7004854679107666,"Bryan Hudson",19924,663542
"Zac Gallen","ARI",5,2,0,8,8,44,9.204545454545455,2.8636363636363638,1.0227272727272727,0.26548672566371684,0.8372093,0.423728813,0.119047619,93.15095234168865,2.8636363636363638,3.61,3.5810212178663776,3.445271864601157,0.6718541383743286,"Zac Gallen",19291,668678
"Adrian Morejon","SDP",0,0,0,11,0,16.2,12.960003460694283,1.6200004325867854,0,0.4186046511627907,0.66666667,0.395348837,0,97.33733915441177,2.7000007209779757,3.03,0.7864751384733442,1.967016022838376,0.6561733484268188,"Adrian Morejon",20039,670970
"Gavin Stone","LAD",4,1,0,8,8,44,5.931818181818182,3.272727272727273,0.6136363636363636,0.2740740740740741,0.77220077,0.437956204,0.061224489,94.87088978441456,3.272727272727273,3.95,3.785566672411832,4.464313639056954,0.6533568501472473,"Gavin Stone",27792,694813
"JoJo Romero","STL",0,0,0,21,0,22.1,9.671643167701147,1.6119405279501913,0.4029851319875478,0.19607843137254902,0.89041096,0.576923076,0.076923076,95.12103396045919,1.2089553959626433,2.47,2.2309532477930385,2.466935552099361,0.6498826146125793,"JoJo Romero",19574,668941
"Fernando Cruz","CIN",1,5,0,20,0,19,16.57895069703568,5.68421166755509,0.4736843056295908,0.35294117647058826,0.59322034,0.352941176,0.09090909,94.97179129464286,5.210527361925499,3.08,2.0212123835185443,2.1506576639182997,0.6492855548858643,"Fernando Cruz",7048,518585
"Matt Waldron","SDP",2,5,0,9,9,45,9,3.4,1.2,0.31297709923664124,0.66546763,0.37037037,0.1,91.24768597146739,5,3.9,3.9931424299875897,4.133683015902838,0.6417673826217651,"Matt Waldron",25550,663362
"Spencer Turnbull","PHI",2,0,0,9,6,38.1,8.921739426380304,2.8173913978043066,0.9391304659347689,0.2,0.86419753,0.505050505,0.133333333,,2.11304354835323,4.04,3.6743018684495383,3.417662638625871,0.6115803569555283,"Spencer Turnbull",16207,605513
"Ryan Thompson","ARI",1,1,0,18,0,18,6.50000137752986,1.0000002119276707,0,0.22448979591836735,0.84615385,0.632653061,0,92.3011474609375,1.0000002119276707,1.54,2.015364416734622,3.0303796714373767,0.602030873298645,"Ryan Thompson",16647,657044
"Patrick Corbin","WSN",1,4,0,9,9,48.1,5.400000142064592,3.3517242261090567,0.7448276058020127,0.36904761904761907,0.6505102,0.482142857,0.086956521,91.74613131009616,5.586207043515095,5.77,4.119579237723607,4.381275455934089,0.5988706946372986,"Patrick Corbin",9323,571578
"Mitchell Parker","WSN",2,2,0,6,6,32,7.03125,1.96875,0.84375,0.27956989247311825,0.78616352,0.463157894,0.1,92.67027394045064,3.09375,3.82,3.438975763320923,3.5377933627925815,0.5976054668426514,"Mitchell Parker",27636,680730
"Joe Ross","MIL",2,4,0,8,8,41,7.682926829268292,3.292682926829268,0.8780487804878049,0.29365079365079366,0.62256809,0.4140625,0.076923076,94.74331016240157,4.609756097560975,4.12,3.8581830803940944,4.372355832850062,0.575011670589447,"Joe Ross",12972,605452
"Max Fried","ATL",3,2,0,9,9,49.2,7.06711445582419,3.6241612593970207,0.7248322518794041,0.25,0.70397112,0.643356643,0.148148148,95.54132080078125,3.8053693223668716,3.61,3.9318449320758164,3.6488774047971613,0.5667340755462646,"Max Fried",13743,608331
"Robert Suarez","SDP",2,0,12,18,0,19.1,8.379311722609376,1.8620692716909724,0.4655173179227431,0.17777777777777778,1,0.369565217,0.041666666,99.04620936098655,0.4655173179227431,2.43,2.557510152526459,3.6297377708882315,0.5477871298789978,"Robert Suarez",30115,663158
"Joe Jiménez","ATL",1,0,0,17,0,17,9.529412833877208,2.6470591205214467,0,0.22727272727272727,0.8,0.441860465,0,94.619046875,1.588235472312868,1.18,1.8911815070775813,3.461928939151419,0.5419514179229736,"Joe Jimenez",15761,641729
"Jesús Luzardo","MIA",1,3,0,7,7,37.2,10.035398907646172,3.345132969215391,1.194690346148354,0.29473684210526313,0.65,0.373737373,0.121951219,96.27323319822176,5.017699453823086,4.18,3.737095273574526,3.5412091457531902,0.5411190986633301,"Jesus Luzardo",19959,666200
"Evan Phillips","LAD",0,0,8,14,0,13.2,11.195122472024428,2.634146464005748,0,0.29411764705882354,0.78571429,0.382352941,0,96.44285278320312,0.658536616001437,2.37,1.516719590872966,2.647899631335334,0.5331729650497437,"Evan Phillips",17734,623465
"Kyle Harrison","SFG",3,1,0,9,9,50,8.1,3.06,0.9,0.2971014492753623,0.8,0.405594405,0.078125,93.31786530385375,3.42,3.93,3.886475763320923,4.385394725799561,0.5239142179489136,"Kyle Harrison",27758,690986
"Elvis Peguero","MIL",4,1,0,18,0,19,9.000001806962226,3.315790139407136,0,0.4,0.72413793,0.49090909,0,96.81300354003906,3.315790139407136,3.9,2.2317387415761405,3.3412695744219705,0.5165854096412659,"Elvis Peguero",21652,665625
"Michael Grove","LAD",2,2,0,17,1,23.1,11.571430147910819,2.700000367845858,0.385714338263694,0.3508771929824561,0.60126582,0.413793103,0.055555555,95.68595123291016,5.400000735691716,2.86,2.6550471276652976,3.182074252746581,0.515384279191494,"Michael Grove",23221,675627
"Andrew Abbott","CIN",2,4,0,9,9,50,7.38,2.52,1.62,0.2446043165467626,0.88105727,0.342465753,0.121621621,93.31701193820224,3.06,2.77,4.726475763320924,4.466475813686848,0.5083199739456177,"Andrew Abbott",29911,671096
"Ryan Walker","SFG",3,2,0,23,1,23,12.130435788563918,1.5652175211050217,0.3913043802762554,0.3269230769230769,0.8203125,0.415094339,0.055555555,94.84207153320312,2.3478262816575324,2.97,2.169953944867854,2.7046191157221466,0.5023655910044909,"Ryan Walker",20423,676254
"Hunter Stratton","PIT",1,0,1,20,0,21.2,10.384617517686188,1.2461541021223426,0.830769401414895,0.2909090909090909,0.69306931,0.392857142,0.083333333,95.58543139826642,3.7384623063670275,2.22,2.7110910626134754,3.067847930346421,0.5007336139678955,"Hunter Stratton",23455,676702
"Charlie Morton","ATL",3,1,0,8,8,46,8.608695652173912,3.3260869565217392,0.9782608695652174,0.2672413793103448,0.76,0.47107438,0.125,94.1919175831545,3.5217391304347827,3.59,3.9960409807122272,3.8050891889178238,0.49702373147010803,"Charlie Morton",4676,450203
"Joe Mantiply","ARI",2,1,1,20,0,17.1,7.269232902301759,2.5961546079649143,0,0.29411764705882354,0.7,0.529411764,0,89.00310407366071,3.115385529557897,3.44,2.37647554324217,3.8359354663029133,0.495543897151947,"Joe Mantiply",14857,573009
"Jordan Wicks","CHC",1,2,0,5,5,23,10.956521739130435,3.5217391304347827,0.782608695652174,0.3582089552238806,0.64327485,0.376811594,0.074074074,93.18613575690955,4.695652173913044,3.98,3.256910545929619,3.776299540050652,0.4565616846084595,"Jordan Wicks",30094,696136
"Mark Leiter Jr.","CHC",1,1,0,18,0,18,10.000002119276708,3.500000741746848,0.5000001059638354,0.2708333333333333,0.86734694,0.448979591,0.0625,,1.0000002119276707,3.27,2.793142359345033,3.3201695283134813,0.4409658908843994,"Mark Leiter Jr.",15551,643410
"Lance Lynn","STL",1,2,0,9,9,45.1,8.53676494533216,3.9705883466661214,1.1911765039998363,0.31297709923664124,0.70957096,0.385185185,0.111111111,92.52740820957095,4.169117763999427,4.44,4.40588756391334,4.359385218408268,0.439329594373703,"Lance Lynn",2520,458681
"José Buttó","NYM",1,3,0,7,7,38,9,4.973684210526316,0.7105263157894737,0.2111111111111111,0.79439252,0.397849462,0.076923076,94.03645526238208,3.0789473684210527,4.32,4.126475763320923,4.542549766953054,0.4309100806713104,"Jose Butto",23313,676130
"Ty Blach","COL",1,1,0,5,2,18,3.5,1.5,0,0.3114754098360656,0.72727273,0.459016393,0,89.88855686660641,3,3.79,2.8486979855431454,4.332181504948272,0.41228146851062775,"Ty Blach",14361,621389
"Robert Gasser","MIL",2,0,0,2,2,11,4.909090909090909,0.8181818181818182,0,0.23529411764705882,0.9,0.470588235,0,92.97313343394886,0.8181818181818182,1.78,2.5810212178663776,4.114190788160671,0.4117753803730011,"Robert Gasser",29812,688107
"Andrew Nardi","MIA",0,0,0,21,0,17.1,11.42307901805713,3.1153851867428535,0.5192308644571423,0.41304347826086957,0.5859375,0.276595744,0.047619047,94.55820719401042,6.230770373485707,3.41,2.549552580590765,3.5022554992480437,0.4116308093070984,"Andrew Nardi",25942,677053
"Derek Law","WSN",3,1,0,23,0,26.1,8.886078309333449,2.734177941333369,0.6835444853333422,0.34615384615384615,0.81871345,0.443037974,0.086956521,95.59254504788306,3.07595018400004,3.79,3.050526376061663,3.2906906844156096,0.40866538882255554,"Derek Law",13133,571882
"José Alvarado","PHI",1,2,8,21,0,19.1,8.379311722609376,3.2586212254592017,0.4655173179227431,0.24,0.59139785,0.46,0.058823529,,3.7241385433819447,2.84,3.023027470449202,3.5864013115528204,0.3958299458026886,"Jose Alvarado",17780,621237
"Adam Ottavino","NYM",1,1,1,17,0,17.1,12.980771611428557,3.1153851867428535,1.0384617289142846,0.24324324324324326,0.77464789,0.552631578,0.153846153,93.41764322916667,3.1153851867428535,2.13,2.7803218536828282,2.3343758514741455,0.3868465721607208,"Adam Ottavino",1247,493603
"Cal Quantrill","COL",3,3,0,9,9,51.2,6.270968050604448,3.483871139224693,1.2193548987286424,0.2733333333333333,0.81395349,0.5,0.142857142,93.8845655097336,3.6580646961859276,4.04,4.771637134621472,4.343215175450865,0.37161538004875183,"Cal Quantrill",19312,615698
"Dylan Floro","WSN",0,0,0,20,0,22,6.9545460574883595,3.2727275564651106,0,0.23333333333333334,0.95454545,0.5,0,90.11579446231617,0.4090909445581388,3.31,2.6719302693674356,3.6301613338777647,0.35598957538604736,"Dylan Floro",13394,571670
"Colin Rea","MIL",3,1,0,8,8,44.1,6.090225738589229,2.6390978200553326,1.2180451477178458,0.2624113475177305,0.80246914,0.413793103,0.117647058,92.87613804133858,3.4511279185338966,5.45,4.4798592607851955,4.337205363714468,0.35490894317626953,"Colin Rea",12317,607067
"Paul Skenes","PIT",1,0,0,2,2,10,16.2,2.7,0.9,0.3125,0.81395349,0.647058823,0.25,99.80183039484797,2.7,2.77,2.026475763320923,1.2886379390954974,0.33789387345314026,"Paul Skenes",33677,694973
"Christian Scott","NYM",0,2,0,3,3,16.2,9.180000350189223,2.160000082397464,1.080000041198732,0.3404255319148936,0.74257426,0.346938775,0.09090909,94.86216292842742,4.320000164794928,3.15,3.5464757793426522,3.8416109706572614,0.3355088531970978,"Christian Scott",30107,681035
"Victor Vodnik","COL",0,0,0,18,0,25.1,7.8157904544366605,3.9078952272183303,0,0.35064935064935066,0.76315789,0.618421052,0,97.67225010347683,2.842105619795149,3.22,2.692265182518886,3.579889781966212,0.3294443190097809,"Victor Vodnik",24614,680767
"Merrill Kelly","ARI",2,0,0,4,4,24.2,7.662162359654255,2.1891892456155015,1.0945946228077508,0.22580645161290322,0.90425532,0.453125,0.125,92.66306828878012,2.1891892456155015,3.2,3.7345838871030073,3.5209243091557108,0.3276903033256531,"Merrill Kelly",11156,518876
"Marco Gonzales","PIT",0,0,0,3,3,17,5.823529411764706,2.6470588235294117,0.5294117647058824,0.2692307692307692,0.80645161,0.423076923,0.052631578,90.5185546875,2.6470588235294117,5.07,3.4794169397915113,4.2854583132792925,0.32759591937065125,"Marco Gonzales",15467,594835
"Calvin Faucher","MIA",1,1,0,13,0,15.2,9.19149029422215,3.4468088603333067,0,0.30952380952380953,0.65,0.487804878,0,96.01893271169355,2.2978725735555376,4.26,2.4243480325122864,3.3214154252919403,0.3201134502887726,"Calvin Faucher",20116,676534
"Martín Pérez","PIT",1,3,0,9,9,50,7.2,2.52,1.44,0.33974358974358976,0.74468085,0.413580246,0.129032258,91.69821401742789,4.86,5.41,4.566475763320923,4.229178508222104,0.30608198046684265,"Martin Perez",6902,527048
"Max Meyer","MIA",2,0,0,3,3,17,7.411764705882353,1.588235294117647,1.0588235294117647,0.2,0.90163934,0.489361702,0.125,94.6954842032967,2.1176470588235294,3.85,3.71471105743857,3.50803382396698,0.3055943250656128,"Max Meyer",27474,676974
"Orion Kerkering","PHI",1,0,0,12,0,12.2,8.526316217438357,2.8421054058127857,0,0.25,0.83333333,0.548387096,0,98.24251302083333,1.4210527029063929,2.31,2.1791072947166614,3.399591027066408,0.3006346821784973,"Orion Kerkering",31776,689147
"Trevor Megill","MIL",0,0,5,10,0,10.2,8.43750050291422,2.531250150874266,0.843750050291422,0.2222222222222222,0.93023256,0.25,0.066666666,98.88113839285714,1.687500100582844,2.24,3.313975774496795,4.071577218860847,0.2969350814819336,"Trevor Megill",17722,656730
"Brooks Raley","NYM",1,0,0,8,0,7,11.571430147910819,3.8571433826369397,0,0.15384615384615385,1,0.307692307,0,,0,2.99,1.8407613024419436,3.4469391663365236,0.28871214389801025,"Brooks Raley",10061,548384
"Joe Kelly","LAD",0,0,0,15,0,13.1,9.450000901222316,3.3750003218651123,0,0.35135135135135137,0.6,0.542857142,0,98.76318359375,4.725000450611158,3.64,2.6014757132530173,3.339313639322854,0.2861325740814209,"Joe Kelly",9761,523260
"Trevor Rogers","MIA",1,6,0,9,9,42,7.928571428571429,4.071428571428571,1.0714285714285714,0.3597122302158273,0.64705882,0.496503496,0.119047619,92.28328188004032,5.785714285714286,5.07,4.340761477606637,4.198547869424026,0.2812756896018982,"Trevor Rogers",22286,669432
"Luis L. Ortiz","PIT",2,2,0,14,0,23.2,7.60563462008996,4.943662503058474,0,0.2153846153846154,0.7,0.384615384,0,95.70731353759766,3.042253848035984,3.61,3.4645039686582546,5.305387347706341,0.2732173502445221,"Luis L. Ortiz",27646,682847
"Robert Garcia","WSN",0,2,0,17,0,12.2,12.789477214919877,4.263159071639959,0.7105265119399932,0.42424242424242425,0.66326531,0.59375,0.111111111,94.35635196461396,5.684212095519945,2.31,2.731738812243149,2.7040005641852005,0.2688470482826233,"Robert Garcia",23363,676395
"Ryne Nelson","ARI",2,3,0,7,7,29.1,7.0568184877230244,2.1477273658287466,1.2272727804735695,0.41509433962264153,0.63492063,0.445454545,0.108108108,95.21185128348215,7.0568184877230244,5.14,4.149203080382231,4.149203123307737,0.266266793012619,"Ryne Nelson",26253,669194
"Kyle Gibson","STL",3,2,0,9,9,55,7.036363636363636,3.7636363636363637,1.1454545454545455,0.26143790849673204,0.73954984,0.496855345,0.127272727,91.97638260690789,4.090909090909091,5.85,4.581021217866377,4.3318812027573586,0.2656669616699219,"Kyle Gibson",10123,502043
"Miles Mikolas","STL",3,5,0,9,9,48,6.5625005215406835,1.8750001490116237,1.500000119209299,0.33974358974358976,0.64724919,0.428571428,0.145454545,93.25008928571428,6.1875004917383585,5.17,4.5848092125521855,4.028502901028515,0.26532167196273804,"Miles Mikolas",9803,571945
"Jacob Barnes","WSN",2,0,0,11,0,12,7.500000596046495,1.500000119209299,0,0.23529411764705882,0.9,0.323529411,0,95.3031230070153,0.7500000596046495,4.15,1.9598090039359126,3.3652145550639467,0.26251211762428284,"Jacob Barnes",12323,606930
"Austin Gomber","COL",1,2,0,9,9,50.2,6.217105575215469,3.019736993676085,1.4210527029063929,0.23809523809523808,0.86065574,0.431372549,0.133333333,90.24319794952682,3.019736993676085,4.35,4.804107426474304,4.415771743157148,0.25903764367103577,"Austin Gomber",16561,596295
"Graham Ashcraft","CIN",3,2,0,8,8,43.2,7.213740878141032,3.0916032334890136,1.4427481756282063,0.3037037037037037,0.7195572,0.514084507,0.162790697,,4.122137644652018,4.59,4.706628527104197,4.006607888528369,0.2588072419166565,"Graham Ashcraft",27552,668933
"Ryan Fernandez","STL",0,1,0,15,0,17.2,10.188680711952168,3.0566042135856506,0.5094340355976084,0.3191489361702128,0.74074074,0.416666666,0.066666666,95.16177201704545,2.547170177988042,3.53,2.7868530729225176,3.244272851497528,0.2522484064102173,"Ryan Fernandez",24862,681676
"Ryan Weathers","MIA",2,4,0,9,9,49.2,6.88590639285434,2.8993290075176166,1.0872483778191062,0.2482758620689655,0.74204947,0.486666666,0.117647058,96.40293131963789,3.8053693223668716,4.5,4.556006037860859,4.42867067720504,0.25160083174705505,"Ryan Weathers",23796,677960
"Jorge López","NYM",1,0,2,22,0,21.1,6.750001609325793,4.21875100582862,0,0.2786885245901639,0.79310345,0.457627118,0,95.35352558992346,2.5312506034971722,4.12,3.3139758080244173,4.697422117308962,0.2506577670574188,"Jorge Lopez",14527,605347
"Jordan Montgomery","ARI",2,2,0,5,5,28.1,5.4000002423454845,2.8588236577123154,0.9529412192374384,0.3111111111111111,0.69832402,0.434782608,0.107142857,91.86756036931818,4.764706096187192,4.88,4.255887578713443,4.268288248830682,0.248419389128685,"Jordan Montgomery",16511,656756
"Bryan Hoeing","MIA",0,0,0,11,0,19.2,7.322034845130383,2.288135889103245,0.45762717782064893,0.2222222222222222,0.84337349,0.472727272,0.071428571,94.84915726273148,1.8305087112825957,4.84,2.9230859065117456,3.262527110682274,0.23481664061546326,"Bryan Hoeing",26304,663773
"Aaron Bummer","ATL",1,1,0,16,0,15.2,10.340427839902233,2.872341066639509,0.5744682133279019,0.4186046511627907,0.79646018,0.636363636,0.166666666,94.44332885742188,3.446809279967411,3.48,2.6158373514738993,2.324290433418728,0.23257508873939514,"Aaron Bummer",16258,607481
"Declan Cronin","MIA",0,2,0,13,0,20.1,9.737705526990142,4.426229784995519,0,0.3137254901960784,0.82142857,0.607843137,0,93.90170288085938,1.3278689354986557,3.22,2.7330331157657657,3.5624527712362015,0.23223832249641418,"Declan Cronin",25645,686539
"Jameson Taillon","CHC",3,1,0,5,5,28,5.785714285714286,2.5714285714285716,1.2857142857142858,0.21839080459770116,0.78740157,0.444444444,0.105263157,93.04215494791667,1.6071428571428572,3.41,4.555047191892352,4.605240288270371,0.23025397956371307,"Jameson Taillon",11674,592791
"Ryan Borucki","PIT",0,0,0,4,0,3.1,16.20000617981193,0,0,0.5,0.5,0.5,0,,5.400002059937309,5.81,-0.47352560997061666,-0.05190381730373561,0.22980950772762299,"Ryan Borucki",16350,621366
